timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572262736093,33,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-10,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,436,583,7,7,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,0,0,0
1572262736093,165,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-11,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,516,588,7,7,https://auth.myvodafone.com.au/resources/js/embedded.js,0,0,129
1572262736093,56,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-12,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,583,7,7,https://www.vodafone.com.au/sites/static/js/aaa_login.js,0,0,0
1572262736126,41,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-13,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,600,7,7,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,0,0,0
1572262736134,135,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-14,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,516,585,7,7,https://auth.myvodafone.com.au/resources/js/json2.js,0,0,99
1572262736145,135,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-15,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,516,588,7,7,https://auth.myvodafone.com.au/resources/js/embedded.js,0,0,104
1572262736150,473,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-16,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,543,631,7,7,https://www.vodafone.com.au/content/aaa/stopwatch.svg,0,0,110
1572262736157,198,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-17,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,543,642,7,7,https://www.vodafone.com.au/content/aaa/credit-card-approved.svg,0,0,0
1572262736168,206,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-18,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,543,628,7,7,https://www.vodafone.com.au/content/aaa/add-on.svg,0,0,0
1572262736258,36,https://www.myvodafone.com.au/obrar.cgi?encreply=t1nYAfsHQVRwzByJD9b333RtC3OrZ2AecLTkH7t2ic6cXgE61glxiLzhnSlYxkPBOtjhuRUy4K/J1177ECYlHDtmrAW1cUrPMhMWeUxzbKw+8Xe48nEWirY11ZlNXwjl7pkEnSr8BGwqc9JuycVWx4HyHUym23NBITGODVQWc9aopQKjNErwmduSRoRxktHbyMwruW7RYKewIX0dpRTjkyumohiWTDn9B6e2+Q2aGcQJzP/T8zKpcM7xVC4ahhjEgIscPc4RExQSWofG/OonJ1OrFGh7s5U5L798i1z8fkkuhIGwoijXNJkAd+AHUdTeIExlAYjTbLt7cnnq6GEEKqAZ5FOUPurLfwZo9sgNcP7vAhRNLRul9jUWmkDsqnNo6/Tck+kHrdw/Sj6SQMKJA2oqkHg01cybQCShqfBkV/75CoBSoW1ilIUU/4Vt6vorIGueByM2VGWrbeU9G3Z2ajUVXRrkfnvptWpmeFQg+ULcGcnAoqLmfGFyLNI8zGIb2hAcdkKwAM3svY2NwV5fGjycnASvRno+VMvdRq+/qWRfDWWHTVDzjTRHimGd4xSl7DGQ8Pp6pRpFfwA6o5uIGfAL0z31a0jU6S+U2ijlJD9XzM55rapmTaGBDX8XKQ1Qi8cZawrDak/337PJIrxjR6g3CH7LUzvNl+IFmcK+M1Jmi4Jt50ISU6TXymcsjQ6895mHbSqOHGGGKjemOptcBgstMi7sligTtYFj3+x2g5OO2VODBSf+hiKatR4+EMRW2xWEbCS3FY/BskHY0LjQmlojfoU24EDF3qpD0lbvLygcyeZ6MoraGwVGyAWdIwXNKouQYI8uhNGJPNPdIEIeSiOdGbnlnKsYXFL62lVnOiVY00bSLftZC3AXag7qFGeDQGaKeOgrsJzjJdda2bGOQsah0Tn/7Qmu5dO+MTC+ZJcJGXzsHDwMzEdiDeSm/ft2xUNkelVF2Si2d9iaWC+jhfxXG//U53ry48FB6RTyczAQXdR4x7M3vaggedrJdY0BMkDXXWnwVRxU7b01OwzlTeLqJ900Y05EHAqbcmxFanoPvh8fWVj98t73zljo6fjok+ClZwKUKtT9+UyXk4+xWduk00T8TKdkGf7JCdUvqCC4ALK8qdkdb2lMAJS4JTrw9KNMNl8iBbL+fB6WvcfV2Eht0Y1tGwa8VCHEDWCz6ENA/kPVOq0mTzgkSxDaC+abmZarz8YNndtgfF1YPomVQ6vZ32BZ2g6Mkt843/WhgbybGYVPAGYzwGdSZNYKKrWU&cksum=c92b65db65003464f2f2c8a46b102de5fc930c9b-19,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,596,7,7,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,0,0,0
